Age,Gender,Academic_Level,Governorate,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score,Sleep_Deficit,Usage_Age_Ratio,Recovery_Capacity,Psychosocial_Load,Lifestyle_Balance,Wellness_Ratio,Stress_Density
22,Female,Graduate,Aswan,6.5,LinkedIn,Yes,5.6,5,In Relationship,4,8,2.4000000000000004,0.29545454545454547,28.0,26.0,0.7466666666666666,3.7333333333333334,0.6666666666666666
22,Female,Graduate,Gharbia,4.2,Instagram,Yes,5.8,6,In Relationship,3,8,2.2,0.19090909090909092,34.8,12.600000000000001,1.1153846153846154,6.692307692307692,0.42857142857142855
22,Female,Graduate,Port Said,4.8,Facebook,Yes,7.7,6,Single,3,7,0.2999999999999998,0.21818181818181817,46.2,14.399999999999999,1.3275862068965518,7.965517241379311,0.42857142857142855
19,Female,Undergraduate,Alexandria,6.7,Instagram,Yes,5.3,5,Single,4,9,2.7,0.3526315789473684,26.5,26.8,0.6883116883116883,3.4415584415584415,0.6666666666666666
19,Male,Undergraduate,Red Sea,3.6,Twitter,Yes,8.2,6,Single,3,7,0.0,0.18947368421052632,49.199999999999996,10.8,1.7826086956521738,10.695652173913043,0.42857142857142855
24,Male,Undergraduate,Fayoum,6.2,WhatsApp,Yes,5.2,7,Single,3,7,2.8,0.25833333333333336,36.4,18.6,0.7222222222222222,5.055555555555555,0.375
20,Female,Undergraduate,Gharbia,5.6,Facebook,Yes,6.2,6,In Relationship,2,7,1.7999999999999998,0.27999999999999997,37.2,11.2,0.9393939393939394,5.636363636363637,0.2857142857142857
22,Male,Undergraduate,Giza,5.0,WhatsApp,Yes,6.8,5,In Relationship,5,8,1.2000000000000002,0.22727272727272727,34.0,25.0,1.1333333333333333,5.666666666666667,0.8333333333333334
19,Male,Graduate,Monufia,3.7,Instagram,No,8.1,8,In Relationship,1,4,0.0,0.19473684210526318,64.8,3.7,1.7234042553191489,13.787234042553191,0.1111111111111111
20,Male,Graduate,Qalyubia,5.5,Instagram,Yes,7.8,6,Single,3,6,0.20000000000000018,0.275,46.8,16.5,1.2,7.199999999999999,0.42857142857142855
20,Male,Undergraduate,Dakahlia,4.1,TikTok,No,7.5,7,Complicated,2,5,0.5,0.205,52.5,8.2,1.4705882352941178,10.294117647058824,0.25
21,Male,Undergraduate,Sharqia,6.6,VKontakte,Yes,4.3,6,Single,3,7,3.7,0.3142857142857143,25.799999999999997,19.799999999999997,0.5657894736842105,3.394736842105263,0.42857142857142855
21,Female,Undergraduate,Suez,4.5,Instagram,Yes,8.1,6,In Relationship,3,7,0.0,0.21428571428571427,48.599999999999994,13.5,1.4727272727272727,8.836363636363636,0.42857142857142855
19,Female,Undergraduate,Qalyubia,4.9,Instagram,Yes,7.4,6,Single,3,7,0.5999999999999996,0.2578947368421053,44.400000000000006,14.700000000000001,1.2542372881355932,7.52542372881356,0.42857142857142855
19,Male,Undergraduate,Gharbia,6.2,TikTok,Yes,5.4,6,In Relationship,3,8,2.5999999999999996,0.3263157894736842,32.400000000000006,18.6,0.75,4.500000000000001,0.42857142857142855
22,Female,Undergraduate,Red Sea,5.4,Facebook,Yes,4.2,5,Single,3,8,3.8,0.24545454545454548,21.0,16.200000000000003,0.65625,3.28125,0.5
19,Female,Graduate,Aswan,5.1,Facebook,Yes,6.0,6,Single,4,8,2.0,0.26842105263157895,36.0,20.4,0.9836065573770493,5.901639344262295,0.5714285714285714
20,Male,Graduate,Sohag,2.4,TikTok,No,8.6,8,In Relationship,1,4,0.0,0.12,68.8,2.4,2.5294117647058822,20.235294117647058,0.1111111111111111
19,Male,Graduate,Sharqia,4.7,Instagram,Yes,6.7,6,Single,3,7,1.2999999999999998,0.2473684210526316,40.2,14.100000000000001,1.1754385964912282,7.052631578947369,0.42857142857142855
20,Male,Undergraduate,Aswan,2.3,WeChat,No,8.3,7,Single,1,4,0.0,0.11499999999999999,58.10000000000001,2.3,2.5151515151515156,17.60606060606061,0.125
20,Female,Graduate,Assiut,6.6,Instagram,Yes,4.8,5,Single,4,9,3.2,0.32999999999999996,24.0,26.4,0.631578947368421,3.1578947368421053,0.6666666666666666
22,Female,Undergraduate,Sohag,4.1,YouTube,No,7.4,8,In Relationship,2,4,0.5999999999999996,0.18636363636363634,59.2,8.2,1.450980392156863,11.607843137254903,0.2222222222222222
19,Male,Undergraduate,Monufia,5.0,WhatsApp,Yes,6.7,6,Single,4,8,1.2999999999999998,0.2631578947368421,40.2,20.0,1.1166666666666667,6.7,0.5714285714285714
22,Male,Undergraduate,Assiut,4.5,Instagram,Yes,7.3,6,In Relationship,3,6,0.7000000000000002,0.20454545454545456,43.8,13.5,1.3272727272727272,7.963636363636363,0.42857142857142855
21,Female,Graduate,Cairo,5.2,WeChat,Yes,6.2,6,Single,3,7,1.7999999999999998,0.24761904761904763,37.2,15.600000000000001,1.0,6.0,0.42857142857142855
19,Female,Undergraduate,Port Said,5.3,Facebook,Yes,7.1,6,Single,3,7,0.9000000000000004,0.2789473684210526,42.599999999999994,15.899999999999999,1.126984126984127,6.761904761904761,0.42857142857142855
22,Female,Graduate,Luxor,6.4,Instagram,Yes,6.0,6,In Relationship,3,7,2.0,0.29090909090909095,36.0,19.200000000000003,0.8108108108108107,4.864864864864865,0.42857142857142855
20,Male,Undergraduate,Qalyubia,5.9,Instagram,Yes,5.8,5,Single,4,8,2.2,0.29500000000000004,29.0,23.6,0.8405797101449275,4.202898550724638,0.6666666666666666
20,Male,Undergraduate,Luxor,3.9,Instagram,No,8.0,8,In Relationship,2,4,0.0,0.195,64.0,7.8,1.6326530612244896,13.061224489795917,0.2222222222222222
19,Female,Undergraduate,Dakahlia,7.3,TikTok,Yes,5.2,5,In Relationship,4,9,2.8,0.38421052631578945,26.0,29.2,0.6265060240963856,3.1325301204819276,0.6666666666666666
22,Female,Graduate,Qalyubia,3.2,Instagram,No,8.0,8,In Relationship,2,5,0.0,0.14545454545454548,64.0,6.4,1.9047619047619047,15.238095238095237,0.2222222222222222
20,Male,Graduate,Giza,4.9,WhatsApp,Yes,7.4,5,Single,4,7,0.5999999999999996,0.24500000000000002,37.0,19.6,1.2542372881355932,6.271186440677965,0.6666666666666666
21,Female,Graduate,Qalyubia,5.6,KakaoTalk,Yes,5.0,7,Single,3,7,3.0,0.26666666666666666,35.0,16.799999999999997,0.7575757575757576,5.303030303030304,0.375
21,Female,Undergraduate,Qalyubia,5.8,WhatsApp,Yes,5.7,6,Single,4,8,2.3,0.2761904761904762,34.2,23.2,0.8382352941176471,5.029411764705883,0.5714285714285714
21,Male,Graduate,Alexandria,4.6,Twitter,Yes,7.4,6,Single,3,7,0.5999999999999996,0.21904761904761902,44.400000000000006,13.799999999999999,1.3214285714285716,7.92857142857143,0.42857142857142855
21,Female,Graduate,Sohag,5.4,WhatsApp,Yes,6.0,6,Single,3,7,2.0,0.2571428571428572,36.0,16.200000000000003,0.9375,5.625,0.42857142857142855
21,Female,Undergraduate,Cairo,7.1,Facebook,Yes,5.6,4,In Relationship,4,9,2.4000000000000004,0.33809523809523806,22.4,28.4,0.691358024691358,2.765432098765432,0.8
22,Male,High School,Beheira,5.8,Instagram,Yes,5.7,6,Complicated,4,8,2.3,0.2636363636363636,34.2,23.2,0.8382352941176471,5.029411764705883,0.5714285714285714
21,Female,Graduate,Luxor,5.9,Snapchat,Yes,6.8,5,In Relationship,3,8,1.2000000000000002,0.28095238095238095,34.0,17.700000000000003,0.9855072463768115,4.927536231884058,0.5
21,Male,Graduate,Gharbia,4.4,Facebook,No,8.8,6,Single,3,5,0.0,0.20952380952380953,52.800000000000004,13.200000000000001,1.6296296296296298,9.777777777777779,0.42857142857142855
21,Female,Graduate,Assiut,6.2,Facebook,Yes,5.9,7,Single,2,7,2.0999999999999996,0.29523809523809524,41.300000000000004,12.4,0.8194444444444444,5.736111111111112,0.25
18,Male,Undergraduate,Sharqia,4.0,Instagram,No,7.6,7,In Relationship,2,5,0.40000000000000036,0.2222222222222222,53.199999999999996,8.0,1.52,10.639999999999999,0.25
22,Male,Undergraduate,Port Said,6.0,LinkedIn,Yes,6.5,6,Single,3,8,1.5,0.2727272727272727,39.0,18.0,0.9285714285714286,5.571428571428571,0.42857142857142855
21,Male,Undergraduate,Port Said,2.2,Facebook,No,8.8,8,Single,0,4,0.0,0.10476190476190476,70.4,0.0,2.75,22.0,0.0
22,Female,Graduate,Sohag,4.4,Facebook,No,8.4,7,In Relationship,2,4,0.0,0.2,58.800000000000004,8.8,1.5555555555555556,10.88888888888889,0.25
23,Female,Undergraduate,Red Sea,7.4,Instagram,Yes,5.0,4,Complicated,5,9,3.0,0.32173913043478264,20.0,37.0,0.5952380952380952,2.380952380952381,1.0
19,Female,Graduate,Monufia,7.4,TikTok,Yes,3.8,5,Single,4,9,4.2,0.38947368421052636,19.0,29.6,0.45238095238095233,2.261904761904762,0.6666666666666666
20,Female,Undergraduate,Fayoum,5.1,VKontakte,No,6.7,7,Single,2,5,1.2999999999999998,0.255,46.9,10.2,1.098360655737705,7.688524590163935,0.25
20,Female,Undergraduate,Beheira,6.9,YouTube,Yes,4.8,4,In Relationship,4,9,3.2,0.34500000000000003,19.2,27.6,0.6075949367088607,2.4303797468354427,0.8
23,Female,Undergraduate,Qena,3.8,Instagram,Yes,7.6,6,In Relationship,3,7,0.40000000000000036,0.16521739130434782,45.599999999999994,11.399999999999999,1.5833333333333333,9.5,0.42857142857142855
18,Male,Graduate,Monufia,6.8,Instagram,Yes,5.3,4,Single,4,9,2.7,0.37777777777777777,21.2,27.2,0.6794871794871795,2.717948717948718,0.8
19,Female,Graduate,Sharqia,4.5,TikTok,Yes,5.9,6,Single,3,8,2.0999999999999996,0.23684210526315788,35.400000000000006,13.5,1.0727272727272728,6.436363636363637,0.42857142857142855
23,Male,Undergraduate,Beheira,4.7,LinkedIn,No,7.1,7,Single,3,6,0.9000000000000004,0.20434782608695654,49.699999999999996,14.100000000000001,1.2456140350877192,8.719298245614034,0.375
21,Female,Undergraduate,Gharbia,5.8,TikTok,Yes,6.8,5,In Relationship,3,7,1.2000000000000002,0.2761904761904762,34.0,17.4,1.0,5.0,0.5
19,Male,Undergraduate,Minya,6.9,Instagram,Yes,4.9,6,Complicated,3,8,3.0999999999999996,0.3631578947368421,29.400000000000002,20.700000000000003,0.620253164556962,3.7215189873417724,0.42857142857142855
23,Female,Undergraduate,Sharqia,4.3,Facebook,Yes,7.5,6,In Relationship,3,8,0.5,0.18695652173913044,45.0,12.899999999999999,1.4150943396226416,8.49056603773585,0.42857142857142855
20,Female,Undergraduate,Sharqia,4.6,TikTok,No,7.4,8,In Relationship,2,5,0.5999999999999996,0.22999999999999998,59.2,9.2,1.3214285714285716,10.571428571428573,0.2222222222222222
21,Male,Undergraduate,Giza,2.6,Instagram,No,8.6,8,In Relationship,1,4,0.0,0.12380952380952381,68.8,2.6,2.388888888888889,19.11111111111111,0.1111111111111111
19,Male,Graduate,Dakahlia,6.1,Instagram,Yes,6.4,5,In Relationship,3,7,1.5999999999999996,0.32105263157894737,32.0,18.299999999999997,0.9014084507042255,4.507042253521127,0.5
24,Female,Undergraduate,Suez,7.3,Instagram,Yes,5.1,5,In Relationship,4,8,2.9000000000000004,0.30416666666666664,25.5,29.2,0.6144578313253011,3.0722891566265056,0.6666666666666666
20,Male,Graduate,Ismailia,7.3,TikTok,Yes,5.2,5,Single,4,8,2.8,0.365,26.0,29.2,0.6265060240963856,3.1325301204819276,0.6666666666666666
20,Female,Undergraduate,Alexandria,6.8,Twitter,Yes,5.3,5,In Relationship,5,9,2.7,0.33999999999999997,26.5,34.0,0.6794871794871795,3.3974358974358974,0.8333333333333334
24,Male,Undergraduate,Sharqia,4.2,Instagram,No,7.3,7,Single,2,5,0.7000000000000002,0.17500000000000002,51.1,8.4,1.4038461538461537,9.826923076923077,0.25
21,Male,Undergraduate,Suez,2.0,TikTok,No,9.6,9,Single,0,2,0.0,0.09523809523809523,86.39999999999999,0.0,3.1999999999999997,28.799999999999997,0.0
21,Male,Undergraduate,Qena,4.0,Facebook,No,8.4,8,In Relationship,2,5,0.0,0.19047619047619047,67.2,8.0,1.6800000000000002,13.440000000000001,0.2222222222222222
22,Male,Undergraduate,Luxor,4.8,Instagram,Yes,5.4,5,Single,3,7,2.5999999999999996,0.21818181818181817,27.0,14.399999999999999,0.9310344827586208,4.655172413793103,0.5
20,Male,Graduate,Monufia,3.8,TikTok,No,6.5,7,Single,2,4,1.5,0.19,45.5,7.6,1.3541666666666667,9.479166666666668,0.25
21,Male,Graduate,Aswan,7.1,KakaoTalk,Yes,5.2,5,In Relationship,4,8,2.8,0.33809523809523806,26.0,28.4,0.6419753086419754,3.2098765432098766,0.6666666666666666
19,Male,Graduate,Dakahlia,4.2,Instagram,Yes,6.4,6,Single,3,7,1.5999999999999996,0.2210526315789474,38.400000000000006,12.600000000000001,1.2307692307692308,7.384615384615385,0.42857142857142855
22,Male,Graduate,Giza,3.1,Snapchat,Yes,7.5,8,In Relationship,2,6,0.5,0.1409090909090909,60.0,6.2,1.829268292682927,14.634146341463415,0.2222222222222222
21,Male,Undergraduate,Dakahlia,5.3,TikTok,Yes,6.5,5,Single,4,8,1.5,0.2523809523809524,32.5,21.2,1.0317460317460319,5.158730158730159,0.6666666666666666
19,Male,Graduate,Gharbia,3.9,Facebook,No,8.4,7,Single,2,5,0.0,0.20526315789473684,58.800000000000004,7.8,1.7142857142857142,12.0,0.25
23,Male,Undergraduate,Monufia,3.8,Instagram,No,7.6,7,Complicated,2,4,0.40000000000000036,0.16521739130434782,53.199999999999996,7.6,1.5833333333333333,11.083333333333332,0.25
22,Female,Undergraduate,Ismailia,4.2,Instagram,No,7.2,6,In Relationship,2,5,0.7999999999999998,0.19090909090909092,43.2,8.4,1.3846153846153846,8.307692307692308,0.2857142857142857
21,Female,Graduate,Port Said,5.2,LINE,Yes,6.0,5,In Relationship,4,8,2.0,0.24761904761904763,30.0,20.8,0.9677419354838709,4.838709677419355,0.6666666666666666
20,Male,Undergraduate,Ismailia,4.7,WhatsApp,Yes,6.9,5,Single,3,7,1.0999999999999996,0.23500000000000001,34.5,14.100000000000001,1.2105263157894737,6.052631578947368,0.5
22,Male,Undergraduate,Luxor,7.1,Facebook,Yes,6.7,5,In Relationship,4,7,1.2999999999999998,0.3227272727272727,33.5,28.4,0.8271604938271605,4.135802469135803,0.6666666666666666
19,Male,Graduate,Cairo,6.3,Instagram,Yes,5.7,5,In Relationship,3,8,2.3,0.33157894736842103,28.5,18.9,0.7808219178082192,3.904109589041096,0.5
21,Female,Undergraduate,Suez,4.9,LINE,Yes,7.2,6,Single,3,8,0.7999999999999998,0.23333333333333334,43.2,14.700000000000001,1.2203389830508473,7.322033898305085,0.42857142857142855
19,Female,Graduate,Gharbia,5.7,WhatsApp,Yes,5.9,6,In Relationship,2,7,2.0999999999999996,0.3,35.400000000000006,11.4,0.8805970149253731,5.283582089552239,0.2857142857142857
20,Male,Graduate,Ismailia,4.1,TikTok,Yes,6.7,6,Single,2,6,1.2999999999999998,0.205,40.2,8.2,1.3137254901960786,7.882352941176472,0.2857142857142857
21,Female,Graduate,Red Sea,5.2,Facebook,Yes,6.1,6,In Relationship,3,7,1.9000000000000004,0.24761904761904763,36.599999999999994,15.600000000000001,0.9838709677419354,5.903225806451612,0.42857142857142855
22,Female,Undergraduate,Port Said,5.7,Instagram,Yes,7.5,6,In Relationship,3,7,0.5,0.2590909090909091,45.0,17.1,1.1194029850746268,6.716417910447761,0.42857142857142855
21,Male,Undergraduate,Gharbia,3.8,Instagram,No,8.4,7,Complicated,3,4,0.0,0.18095238095238095,58.800000000000004,11.399999999999999,1.7500000000000002,12.250000000000002,0.375
20,Male,Undergraduate,Assiut,5.0,WhatsApp,Yes,5.6,5,In Relationship,4,8,2.4000000000000004,0.25,28.0,20.0,0.9333333333333332,4.666666666666667,0.6666666666666666
21,Male,Graduate,Sohag,4.4,Facebook,No,7.9,6,Single,3,5,0.09999999999999964,0.20952380952380953,47.400000000000006,13.200000000000001,1.462962962962963,8.777777777777779,0.42857142857142855
20,Male,Undergraduate,Alexandria,4.5,Instagram,Yes,7.4,7,Single,3,6,0.5999999999999996,0.225,51.800000000000004,13.5,1.3454545454545455,9.41818181818182,0.375
20,Female,Undergraduate,Ismailia,4.3,Twitter,Yes,6.8,6,Single,3,7,1.2000000000000002,0.215,40.8,12.899999999999999,1.2830188679245282,7.69811320754717,0.42857142857142855
20,Female,Graduate,Luxor,4.3,Instagram,Yes,7.0,7,Single,2,7,1.0,0.215,49.0,8.6,1.3207547169811322,9.245283018867925,0.25
20,Female,Undergraduate,Ismailia,3.3,Instagram,No,8.3,8,In Relationship,1,4,0.0,0.16499999999999998,66.4,3.3,1.9302325581395352,15.441860465116282,0.1111111111111111
19,Male,Undergraduate,Monufia,6.3,Instagram,Yes,6.4,5,In Relationship,4,8,1.5999999999999996,0.33157894736842103,32.0,25.2,0.8767123287671234,4.383561643835616,0.6666666666666666
20,Male,Undergraduate,Sharqia,4.8,YouTube,Yes,8.1,5,Single,4,8,0.0,0.24,40.5,19.2,1.396551724137931,6.982758620689656,0.6666666666666666
20,Female,Graduate,Luxor,4.8,TikTok,Yes,6.9,6,Single,3,7,1.0999999999999996,0.24,41.400000000000006,14.399999999999999,1.1896551724137931,7.13793103448276,0.42857142857142855
22,Male,Undergraduate,Luxor,3.7,Facebook,No,8.3,8,Single,1,4,0.0,0.16818181818181818,66.4,3.7,1.7659574468085106,14.127659574468085,0.1111111111111111
23,Female,Undergraduate,Ismailia,4.8,LinkedIn,Yes,6.2,5,Complicated,4,8,1.7999999999999998,0.20869565217391303,31.0,19.2,1.0689655172413794,5.344827586206897,0.6666666666666666
20,Male,Undergraduate,Dakahlia,6.8,Instagram,Yes,5.7,5,Single,4,9,2.3,0.33999999999999997,28.5,27.2,0.7307692307692308,3.6538461538461537,0.6666666666666666
19,Female,Graduate,Luxor,6.1,Facebook,Yes,5.7,5,Single,4,8,2.3,0.32105263157894737,28.5,24.4,0.8028169014084507,4.014084507042254,0.6666666666666666
22,Female,Graduate,Fayoum,4.1,LinkedIn,No,7.4,8,In Relationship,2,5,0.5999999999999996,0.18636363636363634,59.2,8.2,1.450980392156863,11.607843137254903,0.2222222222222222
20,Female,Graduate,Aswan,4.3,Instagram,Yes,7.8,6,Single,4,6,0.20000000000000018,0.215,46.8,17.2,1.4716981132075473,8.830188679245282,0.5714285714285714
19,Female,High School,Beheira,6.5,Instagram,Yes,7.5,5,In Relationship,4,8,0.5,0.34210526315789475,37.5,26.0,1.0,5.0,0.6666666666666666
22,Male,Graduate,Giza,5.4,Instagram,Yes,6.4,6,In Relationship,2,6,1.5999999999999996,0.24545454545454548,38.400000000000006,10.8,1.0,6.000000000000001,0.2857142857142857
24,Male,Undergraduate,Minya,7.1,Snapchat,Yes,5.4,5,In Relationship,5,9,2.5999999999999996,0.29583333333333334,27.0,35.5,0.6666666666666667,3.3333333333333335,0.8333333333333334
22,Female,Undergraduate,Luxor,6.1,YouTube,Yes,6.7,6,Single,3,7,1.2999999999999998,0.2772727272727273,40.2,18.299999999999997,0.943661971830986,5.661971830985916,0.42857142857142855
22,Female,Graduate,Suez,4.0,Instagram,Yes,6.7,7,Single,3,6,1.2999999999999998,0.18181818181818182,46.9,12.0,1.34,9.379999999999999,0.375
22,Male,Undergraduate,Minya,3.9,KakaoTalk,No,8.3,8,Single,1,4,0.0,0.17727272727272728,66.4,3.9,1.6938775510204083,13.551020408163266,0.1111111111111111
21,Male,Graduate,Qalyubia,5.4,WhatsApp,Yes,7.0,7,Single,3,7,1.0,0.2571428571428572,49.0,16.200000000000003,1.09375,7.65625,0.375
19,Female,Graduate,Sohag,4.9,WhatsApp,Yes,5.9,6,In Relationship,3,7,2.0999999999999996,0.2578947368421053,35.400000000000006,14.700000000000001,1.0,6.000000000000001,0.42857142857142855
20,Male,Undergraduate,Alexandria,5.6,TikTok,Yes,5.9,6,Single,4,7,2.0999999999999996,0.27999999999999997,35.400000000000006,22.4,0.893939393939394,5.363636363636365,0.5714285714285714
24,Male,Undergraduate,Monufia,5.9,Instagram,Yes,7.2,5,Single,3,7,0.7999999999999998,0.24583333333333335,36.0,17.700000000000003,1.0434782608695652,5.217391304347826,0.5
22,Female,Graduate,Qena,4.6,Facebook,No,7.5,7,Single,2,5,0.5,0.20909090909090908,52.5,9.2,1.3392857142857144,9.375,0.25
20,Male,Graduate,Sharqia,4.6,TikTok,Yes,7.2,6,In Relationship,3,7,0.7999999999999998,0.22999999999999998,43.2,13.799999999999999,1.2857142857142858,7.714285714285715,0.42857142857142855
19,Female,Graduate,Alexandria,7.4,Instagram,Yes,4.1,4,In Relationship,5,9,3.9000000000000004,0.38947368421052636,16.4,37.0,0.488095238095238,1.952380952380952,1.0
24,Male,Undergraduate,Fayoum,4.5,Facebook,No,8.3,6,Single,3,5,0.0,0.1875,49.800000000000004,13.5,1.5090909090909093,9.054545454545455,0.42857142857142855
20,Female,Graduate,Beheira,2.4,Twitter,No,8.6,8,Single,1,3,0.0,0.12,68.8,2.4,2.5294117647058822,20.235294117647058,0.1111111111111111
20,Male,Undergraduate,Dakahlia,5.9,Facebook,Yes,5.5,5,Single,4,7,2.5,0.29500000000000004,27.5,23.6,0.7971014492753623,3.9855072463768115,0.6666666666666666
21,Female,Graduate,Minya,4.0,WhatsApp,No,6.3,8,In Relationship,2,4,1.7000000000000002,0.19047619047619047,50.4,8.0,1.26,10.08,0.2222222222222222
21,Male,Undergraduate,Alexandria,3.9,Instagram,No,8.1,7,In Relationship,2,4,0.0,0.18571428571428572,56.699999999999996,7.8,1.6530612244897958,11.57142857142857,0.25
20,Female,Undergraduate,Port Said,6.1,Instagram,Yes,6.7,5,Single,4,8,1.2999999999999998,0.305,33.5,24.4,0.943661971830986,4.71830985915493,0.6666666666666666
20,Female,Undergraduate,Port Said,4.4,Instagram,No,7.2,7,In Relationship,2,5,0.7999999999999998,0.22000000000000003,50.4,8.8,1.3333333333333333,9.333333333333332,0.25
21,Female,Undergraduate,Sharqia,5.5,WhatsApp,No,7.2,7,Single,2,4,0.7999999999999998,0.2619047619047619,50.4,11.0,1.1076923076923078,7.753846153846154,0.25
23,Female,Graduate,Aswan,3.8,TikTok,No,8.3,8,Single,1,4,0.0,0.16521739130434782,66.4,3.8,1.729166666666667,13.833333333333336,0.1111111111111111
19,Male,Undergraduate,Suez,5.7,TikTok,Yes,6.5,6,In Relationship,3,7,1.5,0.3,39.0,17.1,0.9701492537313433,5.820895522388059,0.42857142857142855
19,Female,Undergraduate,Monufia,4.6,Facebook,No,6.0,6,Single,3,5,2.0,0.2421052631578947,36.0,13.799999999999999,1.0714285714285714,6.428571428571429,0.42857142857142855
23,Female,Graduate,Qena,5.4,WhatsApp,Yes,7.3,6,Single,4,8,0.7000000000000002,0.23478260869565218,43.8,21.6,1.140625,6.843749999999999,0.5714285714285714
19,Female,Graduate,Luxor,6.0,TikTok,Yes,7.0,6,Single,3,7,1.0,0.3157894736842105,42.0,18.0,1.0,6.0,0.42857142857142855
22,Female,Undergraduate,Cairo,5.2,Twitter,Yes,7.0,7,In Relationship,2,6,1.0,0.23636363636363636,49.0,10.4,1.129032258064516,7.903225806451613,0.25
22,Female,Undergraduate,Aswan,4.7,Instagram,Yes,7.7,6,In Relationship,3,7,0.2999999999999998,0.21363636363636365,46.2,14.100000000000001,1.3508771929824561,8.105263157894736,0.42857142857142855
20,Female,Undergraduate,Suez,3.7,WeChat,Yes,6.6,7,In Relationship,2,7,1.4000000000000004,0.185,46.199999999999996,7.4,1.404255319148936,9.829787234042552,0.25
20,Male,Undergraduate,Giza,4.4,TikTok,Yes,7.2,6,Single,3,7,0.7999999999999998,0.22000000000000003,43.2,13.200000000000001,1.3333333333333333,8.0,0.42857142857142855
19,Female,Undergraduate,Giza,7.2,Instagram,Yes,5.3,4,Single,4,9,2.7,0.37894736842105264,21.2,28.8,0.6463414634146342,2.5853658536585367,0.8
22,Male,Undergraduate,Assiut,7.2,Facebook,Yes,5.8,4,In Relationship,5,9,2.2,0.32727272727272727,23.2,36.0,0.7073170731707318,2.829268292682927,1.0
19,Female,Undergraduate,Sohag,4.6,Instagram,Yes,7.0,7,In Relationship,3,7,1.0,0.2421052631578947,49.0,13.799999999999999,1.25,8.75,0.375
20,Male,Undergraduate,Sohag,4.4,TikTok,Yes,7.6,6,Single,4,7,0.40000000000000036,0.22000000000000003,45.599999999999994,17.6,1.4074074074074072,8.444444444444443,0.5714285714285714
20,Female,Graduate,Ismailia,3.5,WhatsApp,No,7.7,8,Single,3,5,0.2999999999999998,0.175,61.6,10.5,1.7111111111111112,13.68888888888889,0.3333333333333333
19,Female,Undergraduate,Sohag,4.2,TikTok,Yes,6.6,6,In Relationship,3,7,1.4000000000000004,0.2210526315789474,39.599999999999994,12.600000000000001,1.2692307692307692,7.615384615384614,0.42857142857142855
23,Female,Undergraduate,Luxor,4.4,Instagram,No,7.5,7,Single,1,5,0.5,0.19130434782608696,52.5,4.4,1.3888888888888888,9.722222222222221,0.125
20,Female,Undergraduate,Gharbia,3.2,Instagram,No,6.9,7,Single,2,6,1.0999999999999996,0.16,48.300000000000004,6.4,1.6428571428571428,11.5,0.25
19,Female,Graduate,Beheira,6.3,Instagram,Yes,6.2,5,Single,4,8,1.7999999999999998,0.33157894736842103,31.0,25.2,0.8493150684931507,4.2465753424657535,0.6666666666666666
20,Male,Undergraduate,Fayoum,4.3,Instagram,No,8.9,7,In Relationship,3,5,0.0,0.215,62.300000000000004,12.899999999999999,1.679245283018868,11.754716981132077,0.375
24,Female,Undergraduate,Qena,4.6,Instagram,No,6.8,7,In Relationship,2,4,1.2000000000000002,0.19166666666666665,47.6,9.2,1.2142857142857144,8.5,0.25
20,Male,Graduate,Fayoum,4.9,Instagram,Yes,7.1,7,In Relationship,3,7,0.9000000000000004,0.24500000000000002,49.699999999999996,14.700000000000001,1.2033898305084745,8.42372881355932,0.375
19,Male,Undergraduate,Giza,5.3,Instagram,Yes,5.4,5,In Relationship,4,8,2.5999999999999996,0.2789473684210526,27.0,21.2,0.8571428571428572,4.285714285714286,0.6666666666666666
20,Female,Undergraduate,Giza,7.0,Instagram,Yes,4.7,4,In Relationship,4,8,3.3,0.35,18.8,28.0,0.5875,2.35,0.8
19,Female,Graduate,Aswan,5.5,TikTok,Yes,6.8,5,Single,4,8,1.2000000000000002,0.2894736842105263,34.0,22.0,1.0461538461538462,5.230769230769231,0.6666666666666666
22,Male,Graduate,Luxor,6.9,Twitter,Yes,5.1,5,In Relationship,4,9,2.9000000000000004,0.31363636363636366,25.5,27.6,0.6455696202531644,3.2278481012658227,0.6666666666666666
21,Male,Graduate,Fayoum,5.5,Facebook,Yes,5.8,6,Single,3,7,2.2,0.2619047619047619,34.8,16.5,0.8923076923076922,5.3538461538461535,0.42857142857142855
21,Female,Undergraduate,Gharbia,5.0,Snapchat,Yes,7.4,5,Single,3,7,0.5999999999999996,0.23809523809523808,37.0,15.0,1.2333333333333334,6.166666666666667,0.5
19,Female,Graduate,Suez,3.9,TikTok,No,9.0,7,Single,3,5,0.0,0.20526315789473684,63.0,11.7,1.8367346938775508,12.857142857142856,0.375
20,Male,Graduate,Qalyubia,4.6,Instagram,No,7.3,8,Single,2,5,0.7000000000000002,0.22999999999999998,58.4,9.2,1.3035714285714286,10.428571428571429,0.2222222222222222
20,Female,Graduate,Suez,7.5,TikTok,Yes,4.7,4,Single,5,9,3.3,0.375,18.8,37.5,0.5529411764705883,2.211764705882353,1.0
